state,date,cases,deaths,all_hospital_beds,hospitalized_covid_confirmed_patients,hospitalized_covid_patients,hospitalized_suspected_covid_patients,icu_available_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients
Washington,2020-03-03,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-04,47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-05,75.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-06,86.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-07,110.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-08,141.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-09,179.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-10,279.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-11,338.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-12,419.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-13,511.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-14,609.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-15,675.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-16,794.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-17,908.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-18,1026.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-19,1228.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-20,1404.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-21,1655.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-22,1844.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-23,2101.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-24,2469.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-25,2585.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-26,3208.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-27,3770.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-28,4311.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-29,4897.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-30,5180.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-03-31,5293.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-01,5589.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-02,6586.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-03,6967.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-04,7499.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-05,7985.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-06,8385.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-07,8683.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-08,9098.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-09,9609.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-10,9888.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-11,10227.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-12,10414.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-13,10547.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-14,10711.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-15,10806.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-16,11180.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-17,11479.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-18,11850.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-19,11864.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-20,12255.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-21,12410.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-22,12606.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-23,12981.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-24,13197.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-25,13565.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-26,13744.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-27,13958.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-28,14165.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-29,14490.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-04-30,14814.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-01,15134.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-02,15383.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-03,15943.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-04,16047.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-05,16234.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-06,16873.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-07,17187.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-08,17477.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-09,17629.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-10,17781.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-11,18172.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-12,18382.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-13,18492.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-14,18861.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-15,19131.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-16,19336.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-17,19514.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-18,19756.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-19,19988.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-20,20110.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-21,20280.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-22,20526.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-23,20740.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-24,20989.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-25,21265.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-26,21538.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-27,21825.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-28,22091.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-29,22377.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-30,22618.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-05-31,22814.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-01,23272.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-02,23608.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-03,23776.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-04,23999.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-05,24546.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-06,24767.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-07,25064.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-08,25593.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-09,25796.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-10,25940.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-11,26172.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-12,26576.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-13,26920.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-14,27135.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-15,27577.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-16,27949.0,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-17,28270.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-18,28663.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-19,29045.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-20,29466.0,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-21,29797.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-22,30443.0,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-23,30778.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-24,31400.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-25,31998.0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-26,32489.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-27,33031.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-28,33341.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-29,34036.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-06-30,34541.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-01,35258.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-02,35921.0,1343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-03,36417.0,1353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-04,36799.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-05,37468.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-06,38517.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-07,39063.0,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-08,39661.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-09,40369.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-10,41090.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-11,41326.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-12,42181.0,1438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-13,43538.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-14,44257.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-15,45004.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-16,46268.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-17,47226.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-18,47889.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-19,48601.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-20,49949.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-21,50746.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-22,51442.0,1534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-23,52255.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-24,53278.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-25,53883.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-26,54421.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-27,55547.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-28,56575.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-29,57299.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-30,58099.0,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-07-31,58725.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-01,59648.0,1675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-02,60160.0,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-03,61011.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-04,61828.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-05,62389.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-06,63056.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-07,63975.0,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-08,64346.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-09,65248.0,1773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-10,66225.0,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-11,66619.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-12,67170.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-13,68095.0,1822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-14,68581.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-15,69136.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-16,69894.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-17,70509.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-18,71032.0,1895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-19,71594.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-20,72284.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-21,72787.0,1937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-22,73353.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-23,73745.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-24,74292.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-25,74634.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-26,75207.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-27,75752.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-28,76397.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-29,76834.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-30,77122.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-08-31,77718.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-01,78061.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-02,78554.0,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-03,79120.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-04,79721.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-05,79900.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-06,80369.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-07,80485.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-08,81048.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-09,81528.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-10,82125.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-11,82590.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-12,82957.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-13,83177.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-14,83861.0,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-15,84222.0,2107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-16,84714.0,2113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-17,85101.0,2123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-18,85583.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-19,85886.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-20,86169.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-21,86803.0,2137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-22,87233.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-23,88042.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-24,88597.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-25,89149.0,2193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-26,89514.0,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-27,89822.0,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-28,90596.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-29,91011.0,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-09-30,91560.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-01,92166.0,2227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-02,92727.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-03,93160.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-04,93527.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-05,94202.0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-06,94694.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-07,95500.0,2274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-08,96227.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-09,96837.0,2288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-10,97223.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-11,97527.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-12,98265.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-13,99311.0,2311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-14,100068.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-15,100838.0,2331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-16,101533.0,2338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-17,102054.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-18,102403.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-19,103323.0,2357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-20,103845.0,2380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-21,104624.0,2384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-22,105364.0,2389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-23,106189.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-24,106772.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-25,107270.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-26,108393.0,2428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-27,108966.0,2438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-28,109865.0,2454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-29,110748.0,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-30,111893.0,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-10-31,112580.0,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-01,113109.0,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-02,114787.0,2484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-03,115608.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-04,117091.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-05,118459.0,2542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-06,120123.0,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-07,121220.0,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-08,122310.0,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-09,124560.0,2577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-10,126091.0,2594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-11,126886.0,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-12,129672.0,2619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-13,132183.0,2634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-14,133612.0,2638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-15,135365.0,2638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-16,138602.0,2661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-17,140923.0,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-18,142511.0,2704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-19,144968.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-20,147251.0,2738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-21,148691.0,2738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-22,149703.0,2738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-23,155336.0,2775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-24,158234.0,2807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-25,161207.0,2825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-26,161911.0,2825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-27,165230.0,2828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-28,166736.0,2828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-29,168333.0,2828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-11-30,172175.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-01,174969.0,2927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-02,177929.0,2979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-03,180125.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-04,182758.0,3062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-05,184079.0,3065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-06,185505.0,3065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-07,191468.0,3080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-08,194788.0,3102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-09,197973.0,3146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-10,201179.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-11,204484.0,3097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-12,207399.0,3043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
